perpetuity_views,views,interest,title,channel_title,entra_por,source_handle,perp_outlier,xd_winners,xd_distributors,age_days,seconds,confidence,video_id,url,published,description
26,20,19.7,From Rust to Blade: Transforming an Old Car Part into a Stunning Knife 🔥@LeandroGoretta,FixNation,crédito en título,LeandroGoretta,0.33,0,4,432,543,alta,aCFC8CR4wTU,https://www.youtube.com/watch?v=aCFC8CR4wTU,2025-06-05T18:00:00Z,"What if an old, rusty car part could be reborn as a razor-sharp work of art?  In this incredible transformation, witness how a worn-out 4x4 transfer case (differential) is turned into a breathtaking custom knife. Masterfully crafted by the talented @LeandroGoretta, this build combines raw power and fine craftsmanship — from grinding and forging to the final polished edge.  🔧 Watch metal meet fire, and rust turn into beauty.  🎬 If you're into blacksmithing, DIY weapon builds, or just love satisfy"
26,22,18.4,Man Spends 2 Years Building Tiny Castle Out of Ice Cream Sticks | by @landonsees7739,The Building Zone,crédito en título,landonsees7739,0.88,0,1,638,1133,alta,tLhkk_Z70UA,https://www.youtube.com/watch?v=tLhkk_Z70UA,2024-11-11T11:01:05Z,"Join us as we dive into the fascinating world of creativity and craftsmanship in our latest video, ""Man Builds Epic Ice Cream Stick Castle"" featuring the talented @landonsees7739! Watch as he transforms simple ice cream sticks into a breathtaking castle, showcasing his incredible building skills and imaginative design.   In this video, you'll discover: - The step-by-step process of building an ice cream stick castle - Tips and tricks for working with ice cream sticks - Creative ideas to enhance "
26,23,13.1,He renewed the old motorbike / Invent and execute from start to finish @RescueStory,Vietnamese farmers 88,crédito en título,RescueStory,0.07,0,2,677,656,alta,x8ymemM1xdI,https://www.youtube.com/watch?v=x8ymemM1xdI,2024-10-03T09:15:03Z,"He renewed the old motorbike   A car seemed abandoned and forgotten in a forest  This mechanic brought it back and completely restored it like a new car  He meticulously disassembled, cleaned and restored each part, and the car was revived back to its original state. #motorcyclemanufacturing #motorcycle   Rescue Story Youtube : www.youtube.com/@UCSU0tBhscZXqNywat44GaJQ  Instagram : instagram.com/rescuestoryyt  Disclaimer: Vietnamese farmers 88, is not affiliated with the businesses whose product"
26,5,6.1,He Built a Real Life Hobbit House Into a Hillside Completely by Hand | Start to Finish,Q Makers,crédito en descripción,Theonewhobuilds-kz7tr,0.11,0,0,19,988,baja,m1PVaumM578,https://www.youtube.com/watch?v=m1PVaumM578,2026-07-23T18:49:44Z,"Deep in the forest, one incredibly skilled builder did something straight out of a fairy tale — he built a real life Hobbit House, right into the side of a hillside, completely by hand. Using traditional cordwood construction techniques, natural logs, stone, and a stunning grass roof, every single detail of this magical home was carefully crafted from scratch. From laying the very first stone to installing the iconic round window and rustic wooden door — this is one of the most breathtaking hand"
25,11,53.2,YEARS ALONE IN THE FOREST |THE FULL JOURNEY@luxonbushcraft,RV-88,crédito en título,luxonbushcraft,0.68,5,14,92,2338,alta,j86-CTfyzWg,https://www.youtube.com/watch?v=j86-CTfyzWg,2026-05-11T13:00:06Z,"3 years alone in the forest. From empty land and ruins to a self-built life in the wild — every shelter, fireplace, tool, and meal was made by hand. This is the full journey of survival, building, and living alone in nature through every season. No shortcuts. No team. Just patience, hard work, and the forest. Watch the complete transformation from wilderness to home. @luxonbushcraft"
25,10,49.6,Building a Log Cabin From Scratch: A Grandfather & Grandson Journey by @ThisIsMyAlaska,Pro Maker Station,crédito en título,ThisIsMyAlaska,0.46,13,22,76,3316,media,ZPACO7fVruY,https://www.youtube.com/watch?v=ZPACO7fVruY,2026-05-27T11:09:33Z,"Ever wondered what it takes to build a log cabin from scratch, entirely by hand? In this video, I take on the ultimate DIY challenge to construct a complete cabin in the wilderness. It wasn't easy, but with a little help from my grandson, we turned raw logs into a dream structure. 🌲🔨  Watch the full construction journey in this timelapse, from laying the foundation to the final roof placement. This project was all about hard work, patience, and the special bonding moments shared between a grandf"
25,15,46.9,A Fairy-Tale Treehouse | A Human Nest in the Forest@norusarubushcraft,Hidden Cabin ,crédito en título,norusarubushcraft,0.93,4,11,197,987,alta,d_B9wlQ_6JI,https://www.youtube.com/watch?v=d_B9wlQ_6JI,2026-01-26T00:39:45Z,"In this video, a man builds a treehouse alone in the wild. He finds a large tree, clears it of excess branches, and step by step creates a true human nest.  Using only natural materials —ficus, rattan, bamboo, clay, and grass — he weaves the walls, builds a round door, a roof, a stove, and a chimney. Every movement is calm, precise, and filled with respect for nature.  This video is about silence, patience, and living in harmony with the natural world. 🌿     #Treehouse #HumanNest #PrimitiveBuild"
25,3,32.0,Surviving Sub-Zero Winter: Pine Lean-To & Bushcraft Camp | by @Ivan-Rogal,Olivia Hunt,crédito en título,Ivan-Rogal,3.33,2,2,8,2553,baja,pXyycHU-VMg,https://www.youtube.com/watch?v=pXyycHU-VMg,2026-08-03T15:03:44Z,"Stepping into a frozen, sub-zero wilderness requires more than just heavy winter clothing; it demands the immediate creation of fire and shelter to stave off the biting cold. Watch as an experienced outdoorsman establishes a self-sustaining winter camp from the snow up, proving that the harshest environments can be conquered with the right skills.  The journey begins with clearing the deep snowpack to bare earth, building a sturdy fire foundation with thick birch logs to prevent the flames from "
25,20,31.7,Man Builds a COZY Cabin from PALLETS in the Middle of a WINTER | Start to Finish by @Lesnoy_Craft,Houseline Project,crédito en título,Lesnoy_Craft,1.32,1,2,477,948,alta,IAmCpIM0huM,https://www.youtube.com/watch?v=IAmCpIM0huM,2025-04-21T21:36:56Z,"In the heart of winter, a man sets out to build a warm, inviting cabin from reused pallets — all in the middle of a remote forest.  Support this amazing chanel! Youtube: @lesnoy_craft8607"
25,21,29.5,Man Converts Cargo TRAILER into Tiny CAMPER - Start to Finish @JoelTremblayCA,Quantam Tech HD,crédito en título,JoelTremblayCA,1.14,0,1,551,1838,alta,Ar_e-lVS6Xw,https://www.youtube.com/watch?v=Ar_e-lVS6Xw,2025-02-06T16:10:14Z,"Against the elements, beyond the beaten path, one man’s vision turns steel and grit into a vessel for adventure.   Joel Tremblay wasn’t looking for a simple camper; he was chasing something more: a rugged, self-sufficient machine capable of carving through the wild, standing firm against the bitter cold, and offering refuge in the most unforgiving places. Witness as a humble 5x8 cargo trailer is meticulously transformed into an all-season overland beast. Reinforced fenders, solar-powered autonom"
25,21,28.3,Repairing a Broken Gearbox Shaft in an Agricultural Machine by @BlacksmithGirl68,H2 EcoTech,crédito en título,BlacksmithGirl68,3.12,1,1,610,690,alta,u1-8mUtgCDc,https://www.youtube.com/watch?v=u1-8mUtgCDc,2024-12-09T04:11:21Z,"In this video, Blacksmith Girl repairs a farm machine with a broken gear shaft. She had to disassemble many parts to check the gearbox. Each step is very meticulous in disassembling each detail and reassembling when repairing and replacing the broken gear shaft. The machine works well again under the talented hands of Blacksmith Girl  Youtube:www.youtube.com/@BlacksmithGirl68  Thank you for watching the whole video.  Disclaimer: H2 Ecotech channel is not affiliated with the companies or brands w"
25,15,5.6,Building a Strong Metal Bed Frame from Scratch | DIY Timelapse by @sjbuild_,TechTalks,crédito en título,sjbuild_,0.09,0,1,191,741,alta,eZ7-ZhGVwbg,https://www.youtube.com/watch?v=eZ7-ZhGVwbg,2026-02-01T06:08:35Z,"Watch the complete process of building a strong and durable metal bed frame from scratch in this satisfying DIY timelapse. From cutting raw steel and welding the frame to final assembly and finishing, this build focuses on strength, precision, and clean metalwork.  This project is perfect for anyone interested in DIY furniture, metal fabrication, welding, and industrial-style home builds. No talking, just pure craftsmanship and a smooth timelapse that shows every step of the process.  If you enj"
25,12,3.6,I Built a Beast-Shaped Survival Shelter in the Wild… Rate This Design!,Clean & Restore Tech,forma de proyecto único,,0.01,0,0,119,518,alta,oKEgozwSfAA,https://www.youtube.com/watch?v=oKEgozwSfAA,2026-04-14T11:01:23Z,"I built a one-of-a-kind beast-shaped survival shelter deep in the wilderness,  complete with massive fangs, a cozy fireplace, and fully functional living space. 🐻🔥  From cutting trees and shaping the structure to crafting furniture and cooking in the wild, this solo build turns raw nature into a creative and comfortable home.  Would you live in a shelter like this? And more importantly… how would you rate the design? 😏  #Survival #Wilderness #Bushcraft #ShelterBuild #PrimitiveSkills  Disclaimer:"
24,8,61.0,Two Men Spent a Year Building a Hidden Forest Dugout From Scratch | by @ArtSportArtSport,The Builder's Stage,crédito en título,ArtSportArtSport,1.55,8,13,52,2059,media,84lKgdWbaSs,https://www.youtube.com/watch?v=84lKgdWbaSs,2026-06-20T13:41:38Z,"Deep in the heart of a remote forest, two determined men set out on an incredible journey to build a secret underground house completely from scratch. Armed with simple tools, hard work, and bushcraft skills, they transformed a patch of untouched wilderness into a hidden underground shelter designed to withstand the elements and provide a comfortable place to live. Over the course of an entire year, they dug, shaped, and constructed every part of the shelter by hand. From clearing the land and e"
24,10,52.9,How One Man Built a Mobile Home on a Trailer from Start to Finish ‪‪ ⁨@buildersblueprint⁩,BuildRecap TV,crédito en título,buildersblueprint,0.68,9,20,87,1378,media,MmTiplvELH0,https://www.youtube.com/watch?v=MmTiplvELH0,2026-05-16T08:10:36Z,"In this impressive build, one man transforms a trailer into a fully equipped tiny home.  Beginning with a bare trailer frame, he carefully constructs every part of the house, including the structure, insulation, interior finishes, and custom-built furniture. Each stage of the project demonstrates clever design choices and efficient use of every inch of space.  Although compact in size, this mobile home offers all the essentials for comfortable everyday living.  This inspiring project is a perfec"
24,14,46.4,"Life in a DIY cabin by the river. Winter, fire and steak.@lesnoy",Hidden Cabin ,crédito en título,lesnoy,0.89,9,17,181,633,alta,WRyCjwduK2Y,https://www.youtube.com/watch?v=WRyCjwduK2Y,2026-02-11T12:42:29Z,"Immerse yourself in a world of solitude and craftsmanship! In this video, you'll witness how I built this beautiful cabin with my own hands, deep in a snowy forest. From foundation to roof, every step was filled with hard work and a love for nature. After a long day of building, there's nothing better than warming up by the fire and cooking a delicious dinner outdoors, enjoying the tranquility of the winter landscape and the sound of the waterfall. Join me to see the entire process and get inspi"
24,18,39.5,Secret BUNKER Build & Homestead Restoration | 3 Years Start to Finish by @DashingAxe,Build Secrets,crédito en título,DashingAxe,0.37,4,6,405,938,alta,scb57AKNupM,https://www.youtube.com/watch?v=scb57AKNupM,2025-07-02T20:55:40Z,"Witness a 3-year journey of grit, skill, and survival as @DashingAxe takes you through the complete timelapse of building a secret underground bunker and restoring an abandoned homestead from the ground up.  From excavation to construction, from decay to revival — this is the ultimate off-grid transformation. Whether you're into DIY projects, survival shelters, or rural homesteading, this video delivers inspiration, hard work, and jaw-dropping results.  🛠️ What’s inside:  Full bunker constructio"
24,10,25.3,Scrap Car From a Stream Turned Into an Electric Go-Kart! | From Start to Finish by @wtcreative,KORIX TECH,crédito en título,wtcreative,0.73,0,1,84,1515,media,F3ctvbSx0mA,https://www.youtube.com/watch?v=F3ctvbSx0mA,2026-05-19T11:30:15Z,Credit: https://www.youtube.com/@wtcreative  All content on this channel is used under Fair Use (Section 107 of the Copyright Act). Rights belong to their respective owners.  Credits are provided in the video descriptions.
24,20,21.0,Man Spends $7000 Building Amazing Backyard Swimming Pool - by @ChadsCustomCreations,Quantam Tech HD,crédito en título,ChadsCustomCreations,1.09,0,2,532,644,alta,bFXzamnbzEI,https://www.youtube.com/watch?v=bFXzamnbzEI,2025-02-25T03:11:33Z,"Welcome to the quiet rebellion against suburban mediocrity, a project where a cheap, above-ground pool becomes a manifesto of transformation. In this video, witness the metamorphosis of an ordinary backyard into a refined summer haven. We tear down the old rules with every swing of a sledgehammer, every measured cut, and every carefully placed nail. From leveling the unforgiving earth and wrestling with stubborn tree stumps, to the meticulous construction of a deck that defies expectations, this"
24,20,21.0,Man Builds GIANT DRONE to Make a FLYING MOTORCYCLE - Start to Finish by @mwigmedia,Quantam Tech HD,crédito en título,mwigmedia,1.09,1,5,544,2813,alta,Dcf0AE5yFo0,https://www.youtube.com/watch?v=Dcf0AE5yFo0,2025-02-13T02:02:35Z,"After months of relentless engineering, Meanwhile in the Garage has pushed this hoverbike to the limit. Elevated propellers, reinforced structure, and precision control linkages, every component optimized for lift and stability. A protective grid now braces the frame, reducing vibrations and enhancing safety.  This is the boldest attempt yet. Will it finally defy gravity? Watch till the end to find out!                                              MEANWHILE IN THE GARAGE Instagram:    / mwigtool"
24,20,21.0,Man Builds Hyperealistic F1 CAR Replica At Scale - 1988 McLaren by @OficinadoParma,Quantam Tech HD,crédito en título,OficinadoParma,1.09,0,2,550,1668,alta,fUoTrNchGtM,https://www.youtube.com/watch?v=fUoTrNchGtM,2025-02-07T13:07:58Z,"If you are a fan of Formula 1 and its cars, especially vintage models, this video is for you.   Join Brazilian craftsman Parma from the Oficina do Parma channel as he undertakes an eight-month journey to build a two-meter-long replica of the iconic 1988 McLaren MP4/4.   Follow the entire process, from the initial plans to the final stickers.   You won't be disappointed!  OFICINA DO PARMA Instagram:    / oficinadoparma   Youtube:     / @oficinadoparma     Disclaimer: Quantum Tech HD is not affili"
24,7,15.1,Construction Contractor Scammed Us and Vanished With 170 Million Won | Start to Finish ⭐  @황금망치앤토드,US Technology,crédito en título,황금망치앤토드,0.61,0,0,41,2183,media,HwZPDqU41cI,https://www.youtube.com/watch?v=HwZPDqU41cI,2026-07-01T12:00:10Z,"Welcome to US Technology  Construction Contractor Scammed Us and Vanished With 170 Million Won | Start to Finish ⭐ | @황금망치앤토드   What started as a dream home quickly turned into a nightmare when the construction contractor allegedly disappeared with 170 million Korean won, leaving the project unfinished. Instead of giving up, we decided to take matters into our own hands and build this beautiful house ourselves.  In this video, you'll see the complete construction process from start to finish, in"
24,2,4.6,He Disappeared Into the Wilderness for 100 Days and Built This Off Grid Cabin All By Himself,Q Makers,crédito en descripción,WildGnomos,0.1,0,0,4,15807,baja,dnBG8XaYrnU,https://www.youtube.com/watch?v=dnBG8XaYrnU,2026-08-07T17:02:10Z,"One man. 100 days. Absolutely zero help. And the result? A stunning off grid cabin built entirely by himself, deep in the heart of the wilderness. What would YOU do if you walked away from everything — no phone calls, no neighbors, no modern conveniences — and had nothing but your two hands, basic tools, and 100 days to build your dream home from scratch? This man did exactly that. Watch the full journey from the very first cut to the breathtaking finished cabin — every log placed, every wall ra"
24,2,4.4,Building a Cozy Log Cabin with a Giant Clay Fireplace | Bushcraft Shelter (Start to Finish),TechTalks,forma de proyecto único,,0.09,0,0,4,8936,baja,PUVuW-pM7y8,https://www.youtube.com/watch?v=PUVuW-pM7y8,2026-08-07T05:47:54Z,"This time I built a real log cabin on the bank of a forest river, complete with a giant clay fireplace for warmth and cooking. Along the way, an unexpected encounter changed the build... Watch the full process from foundation to fire.  🔥 In this video: - Building a log cabin from scratch by a forest river - Constructing a giant clay fireplace for heat and cooking - Bushcraft shelter techniques using only natural materials - [Add: cooking a meal / wildlife encounter / specific detail from your vi"
23,19,40.3,Construindo casa de madeira aconcheigante com ferramentas simples // passo a passo com @bushcraftua1,ZONATECH,crédito en título,bushcraftua1,0.04,9,27,540,1971,alta,uVhfMEGvfAU,https://www.youtube.com/watch?v=uVhfMEGvfAU,2025-02-17T23:00:57Z,"Você está pronto para ver uma obra -prima do estilo arquitetônico antigo?   Roman ama a natureza e, em seu canal, Buscraftua, ele deixa claro.Através de sua câmera, podemos ver o que se trata as cabines de esconderijo.  O significado das cabines de esconderijo transcende o mero abrigo;Ele abrange uma profunda conexão com a terra, uma prova da engenhosidade humana e um reflexo da identidade cultural.   Junte -se a nós neste vídeo, que vai muito além das técnicas e materiais de construção utilizad"
23,19,36.5,Building Essential Winter Shelters for Cold Weather Survival @MAXBUSHCKRAFT24‬,H2 EcoTech,crédito en título,MAXBUSHCKRAFT24,2.88,1,1,564,1118,alta,0Lc5L2pcb80,https://www.youtube.com/watch?v=0Lc5L2pcb80,2025-01-24T12:00:02Z,Discover the art of winter survival with practical tips on building bushcraft shelters. Learn how to construct reliable and efficient shelters to stay warm and safe in the harshest cold-weather conditions.   MAX BUSHCRAFT  YouTube: https://www.youtube.com/@MAXBUSHCKRAFT24  Thank you for watching the whole video.  Disclaimer: H2 Ecotech channel is not affiliated with the companies or brands whose products are featured in this video. All trademarks shown are the property of their respective owners
23,5,32.6,He Mastered Every Fishing Trap – The Results Are Incredible! | by @rampewild.,The Builder's Stage,crédito en título,rampewild,1.48,0,2,24,1628,media,B-U00TES_JU,https://www.youtube.com/watch?v=B-U00TES_JU,2026-07-18T23:58:26Z,"Watch as a rushing river is completely transformed into an off-grid sanctuary featuring an over-water timber cabin and a self-sustaining aquatic trapping system. It begins with deflecting the river's current to build a solid stone foundation right in the active water.  The builder meticulously constructs a robust wooden cabin elevated above the waterline, using notched lap joints and a pitched roof to withstand the damp environment. Inside, a concealed floor hatch reveals a naturally climate-con"
23,8,31.9,12 Luxurious Motor Homes That Will Blow Your Mind,zenwood reviews,crédito en descripción,1billiontech,7.67,0,0,59,873,media,vQehBJT2QfQ,https://www.youtube.com/watch?v=vQehBJT2QfQ,2026-06-13T19:46:11Z,"12 LUXURIOUS MOTOR HOMES THAT WILL BLOW YOUR MIND  1 Billion Tech    / @1billiontech    Volkner Performance S     • Volkner Mobil - Caravan Düsseldorf 2021      • Volkner Performance S 2021 (commercial)    HYMER VisionVenture    • Vanlife exklusiv: HYMER Concept Car Vision...    Truck Surf Hotel    • Welcome to the Truck Surf Hotel      • Truck Surf Hotel | Experience a Lifetime Trip      • Truck Surf Hotel | Our story, daily life a...    Dembell Motorhome    • Dembell Motorhomes - Gentlemen on "
23,19,28.6,Retired Couple Turns Pickup Truck into Amazing CAMPER - DIY Start to Finish by @ppeppefamily,Quantam Tech HD,crédito en título,ppeppefamily,1.05,1,2,544,1486,alta,AJQ77oi_Z0I,https://www.youtube.com/watch?v=AJQ77oi_Z0I,2025-02-13T18:19:17Z,"The ppeppe family's project of converting a Kia Bongo 3 double cab 4-wheeler into a fully functional camper van is a thrilling and rewarding endeavor that exemplifies creativity, technical skill, and a profound appreciation for adventure. This venture not only transforms a standard vehicle into a unique living space but also taps into the growing culture of van life and mobile living, offering a freedom that traditional living spaces cannot match.  Each challenge overcome and every innovation "
23,4,28.2,Transforming Raw Forest into a Custom Off-Grid Cabin | by @TheOutsiderCabin,Endresz Bist,crédito en título,TheOutsiderCabin,1.07,2,6,16,3239,baja,Alhj8MwHJHM,https://www.youtube.com/watch?v=Alhj8MwHJHM,2026-07-26T14:53:11Z,"Witness the ultimate test of endurance as one solo builder transforms raw forest timber into a stunning off-grid retreat. Stripping bark and wrestling massive logs, this project turns rugged wilderness into a deeply personal sanctuary.  The journey begins with dragging native rock to construct a permanent pier foundation. Pushing through the physical toll of manual labor, the builder uses traditional saddle notches, chainsaw joinery, and wooden pegs to lock the massive logs into place. As the wa"
23,10,26.5,Building a Cozy A Frame Cabin in the Deep Forest  Step by Step Construction By @LesnoySpeed,The Maker World,crédito en título,LesnoySpeed,0.79,2,5,96,1938,alta,3UTwfFw164I,https://www.youtube.com/watch?v=3UTwfFw164I,2026-05-07T12:00:12Z,"All video clips and materials used in this content are the property of their respective owners. Youtube : ‪https://youtube.com/@LesnoySpeed?si=24rnbRsiqOjw3AqY  No copyright infringement intended. Content used under fair use principles (where applicable). This video is created for storytelling and entertainment purposes only. If you are the rightful owner and would like your content removed or credited properly,   My Contact  Mail👇. gsking211@gmail.com"
23,20,25.1,Man Digs a Hole in a Mountain and Turns it Into an Apartment | Start to Finish,Build Beyond,forma de proyecto único,,0.77,0,0,675,1288,alta,ZJdbHYs-zcs,https://www.youtube.com/watch?v=ZJdbHYs-zcs,2024-10-05T12:00:49Z,"Witness the jaw-dropping transformation of one man who left the hustle and bustle of city life behind and returned to his hometown to construct an extraordinary apartment house in the mountains. Using his expertise and resourcefulness, he tackles everything from carving through solid rock to designing a breathtaking modern living space. This unique project is the perfect blend of nature and architecture. Think you could take on a challenge like this? Share your thoughts in the comments below!  W"
23,12,24.1,Jungle Took Over This Fish Pond for 30 Years… Then This Happened|By @Cleantheoldhouse,RV-88,crédito en título,Cleantheoldhouse,0.62,1,4,134,1526,alta,d6SORXhChTQ,https://www.youtube.com/watch?v=d6SORXhChTQ,2026-03-30T13:00:45Z,"This video documents the journey of rescuing and restoring an abandoned fish pond after 30 years, completely swallowed by the jungle. From a place filled with mud, overgrown plants, and murky water, we began the process of cleaning, clearing, and bringing this pond back to life.  In this video, you’ll see:  Removing years of built-up mud and dense vegetation Restoring water flow and the natural environment Transforming a forgotten, ruined place into a clean and thriving pond  The final result wi"
23,19,20.4,Man Builds Luxury Mansion with Mini Bricks - Start to Finish by @theminiarchitect￼,Quantam Tech HD,crédito en título,theminiarchitect,1.05,0,1,529,984,alta,y7dDXlOQFss,https://www.youtube.com/watch?v=y7dDXlOQFss,2025-02-28T02:52:33Z,"Picture this: a smooth, stuccoed façade, an open-plan interior that practically breathes, and a dazzling pool that whispers of lazy, sun-drenched afternoons. All powered by the pure, uncompromising force of solar energy. This Mini Architect's project takes the art of building to a miniature scale, merging the timeless elegance of Mediterranean architecture with a razor-sharp contemporary edge.  This isn’t your run-of-the-mill construction project; it’s a full-throttle expedition into the very so"
23,15,4.1,"With only 5 USD, challenging nature — surviving alone in the desolate deep forest | @BudaBushcraft",Explore Creators ,crédito en título,BudaBushcraft,0.04,0,2,264,868,alta,_B0u-5odFz0,https://www.youtube.com/watch?v=_B0u-5odFz0,2025-11-20T11:58:47Z,"Venturing into the heart of a desolate, unforgiving forest, I challenge myself to survive alone with only 5 USD. No support, no modern comforts—just raw instinct, creativity, and the will to face nature head-on. With limited resources, every decision matters: finding water, building shelter, making fire, and navigating the dangers hidden deep within the wilderness.  This survival challenge pushes both body and mind to the limit. Can a single person endure the mysteries and harsh realities of the"
22,6,53.0,How Two Men Built a Dream Wooden House in the Forest | By @lifeinthesiberianforest1,ULTIMATE BUILD LAD DIY,crédito en título,lifeinthesiberianforest1,0.67,4,7,37,2820,media,x8pQr8j34PE,https://www.youtube.com/watch?v=x8pQr8j34PE,2026-07-05T10:00:32Z,"Watch two skilled men build a beautiful wooden house deep in the forest using traditional techniques, hard work, and creativity. From cutting timber to constructing every detail of the cabin, this inspiring journey showcases the beauty of craftsmanship and life in nature.  This video is shared for educational, documentary, and entertainment purposes to inspire viewers who love DIY building, woodworking, and off-grid living.  🎥 Original Creator: @lifeinthesiberianforest1 👉 All rights and credits "
22,10,40.7,Couple Builds Amazing Off-Grid House | Start to Finish by @my_off-grid_story,Maexology,crédito en título,my_off-grid_story,0.04,5,13,107,1689,alta,jepSU8mVUuc,https://www.youtube.com/watch?v=jepSU8mVUuc,2026-04-26T13:45:00Z,"In this video, we take you through the full journey as a couple builds their dream #off-grid #house  from start to finish. From laying the foundation to framing, insulation, and final touches, every step is captured in detail. If you enjoy meaningful transformations and full start-to-finish builds, this journey is one you’ll truly appreciate.  🐾 Big credit to @my_off-grid_story  for this wholesome and inspiring video. 📺 Check out more on their channel!  Support his peaceful forest lifestyle and "
22,1,39.5,Turning a Rusted Shipping Container Into a Modern Luxury Villa | by@@Construyendo-Juntos,RV-88,crédito en título,Construyendo-Juntos,0.59,6,10,1,2078,baja,nDGnAHxNAPw,https://www.youtube.com/watch?v=nDGnAHxNAPw,2026-08-10T15:24:09Z,"Watch as a completely rusted and abandoned shipping container is transformed into a stunning modern luxury villa!  From removing rust and repairing the old structure to installing walls, windows, electricity, plumbing, a modern kitchen, bathroom, and stylish interior, this incredible project shows the full transformation from start to finish.  What begins as a damaged shipping container is gradually turned into a comfortable, modern, and unique living space. The combination of creative design, s"
22,18,27.9,Man Fully Restores Abandoned Trailer Back to New - Start to Finish by @BradenBuildz,Quantam Tech HD,crédito en título,BradenBuildz,1.0,0,1,483,874,alta,HK82nZxA5CA,https://www.youtube.com/watch?v=HK82nZxA5CA,2025-04-15T08:24:19Z,"This restoration of the 24-foot equipment trailer was a detailed and methodical process involving several critical stages: assessment, wheel renovation, wiring installation, deck restoration, and the application of proper signage. Each step was essential for ensuring the trailer’s functionality, safety, and durability. Through meticulous planning and execution, the trailer was transformed from a neglected state to a reliable, roadworthy piece of equipment ready for heavy-duty use. This project u"
22,21,23.1,15 Cool Tools You Really Need To Buy,Click Star Techno,crédito en descripción,malcoproductssbc,1.42,0,0,1004,928,alta,n4lygOrWRlQ,https://www.youtube.com/watch?v=n4lygOrWRlQ,2023-11-11T12:45:03Z,"#ClickStarTechno #MustHaveTools #gadgets   Discover the ultimate list of 15 cool tools you simply can't live without! From innovative gadgets to must-have gear, our expert guide covers everything you need to know about the latest tech essentials. Get ready to transform your lifestyle and stay ahead of the curve with these game-changing tools. Don't miss out, explore our article now!   Cover topic: 👇👇👇 15 COOL TOOLS YOU REALLY NEED TO BUY cool tools 2023 15 Genius Tools Every DIY Enthusiast Shoul"
22,9,17.6,Building a Cozy Off-Grid Cabin: Start to Finish (Timelapse),Hillside Builder,forma de proyecto único,,0.24,0,0,78,2146,media,GNFXcnurSjg,https://www.youtube.com/watch?v=GNFXcnurSjg,2026-05-25T07:03:10Z,Watch the complete transformation of this off-grid cabin build in under [Video Duration] minutes! 🛠️🪵  I spent [Number] days turning raw timber into a cozy shelter in the heart of nature. This is a complete timelapse of the construction process. Hope you find this as relaxing to watch as it was to build.  Don’t forget to: ✅ Subscribe for more builds ✅ Like if you enjoyed the video ✅ Comment below what you want to see next!  How to Build an Off-Grid Cabin (Complete Guide)  Step-by-Step Cabin Buil
21,14,56.0,Man Builds DIY UFO Boat with Car Engine Start to Finish by @Mr_Ho,Technology & Innovations,crédito en título,Mr_Ho,1.0,9,29,269,1416,alta,09XcREnJ37w,https://www.youtube.com/watch?v=09XcREnJ37w,2025-11-15T13:00:02Z,"A simple idea evolves into a stunning reality as a vision once thought impossible takes form right before your eyes. This video follows Mr. Ho as he brings to life his extraordinary concept of a UFO gliding across the water, ultimately creating the world’s first fully functional UFO-inspired boat. From crafting the fiberglass shell and assembling a custom propulsion setup to installing LED lighting and building a complete cockpit, every stage of this impressive project highlights true craftsmans"
21,18,44.1,Man Builds Dream Off-Grid House in 9 Months | City to Countryside by @my_off-grid_story,The Building Zone,crédito en título,my_off-grid_story,0.71,5,13,648,1286,alta,WuCdfYOHKuY,https://www.youtube.com/watch?v=WuCdfYOHKuY,2024-11-01T09:30:11Z,"In this DIY project, we’ll explore the step-by-step house building process from start to finish, transforming ideas into a practical and cozy home design. This home construction project covers everything from building a simple, tiny house from scratch to adding unique touches like underground features or natural materials, inspired by primitive technology techniques.  Throughout the build, we’ll learn how to create swimming pools, set up the roof, and follow each phase of the build timelapse, tu"
21,5,31.6,Turning a Cold Steel Box Into a Custom Floating Home | by @AmbitionStrikes1.On.T.elegram,The Builder's Stage,crédito en título,AmbitionStrikes1.On.T.elegram,1.35,0,1,28,1804,media,Hvm0_TlBrsI,https://www.youtube.com/watch?v=Hvm0_TlBrsI,2026-07-14T14:34:38Z,
21,10,24.3,He Restores a Completely Rusted Car Abandoned in the Woods for 50 Years!,KORIX TECH,crédito en descripción,vrshape,0.64,0,0,110,2013,alta,Y9xysi0svII,https://www.youtube.com/watch?v=Y9xysi0svII,2026-04-23T15:53:28Z,"Credit: https://www.youtube.com/@vrshape  🧰 About Us: Welcome to BuildTitansHQ – where the algorithm delivers exactly what creators crave. ⚙️  This channel focuses on real builds, practical skills, and outdoor challenges. From constructing hidden shelters to restoring old equipment and pushing DIY projects to the next level, every video is rooted in hands-on experience. 🌲🛠️  You’ll find bushcraft techniques, wilderness living, primitive builds, and creative transformations that turn simple ideas"
